id,product_id,image_url,position
250,9,https://m.media-amazon.com/images/I/81m6AePYhOL._SL1500_.jpg,25
251,9,https://m.media-amazon.com/images/I/61COFhB5dmL._SL1080_.jpg,26
252,9,https://m.media-amazon.com/images/I/61+Np+llHSL._SL1080_.jpg,27
253,9,https://m.media-amazon.com/images/I/81WbQF-7fiL._SL1500_.jpg,28
254,9,https://m.media-amazon.com/images/I/51yRbqmEafL._SL1500_.jpg,29
255,9,https://m.media-amazon.com/images/I/41GASGua+cL._SL1500_.jpg,30
256,9,https://m.media-amazon.com/images/I/71CwTnnm7UL._SL1500_.jpg,31
257,9,https://m.media-amazon.com/images/I/71e1oksYhpL._SL1500_.jpg,32
258,9,https://m.media-amazon.com/images/I/41jwNIIB3LL._SS40_.jpg,33
259,9,"https://m.media-amazon.com/images/I/81AQKXfHXlL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg",34
260,9,https://m.media-amazon.com/images/I/51vavfRDJdL._SS40_.jpg,35
261,9,https://m.media-amazon.com/images/I/41S2jRxa9vL._SS40_.jpg,36
262,9,https://m.media-amazon.com/images/I/41cXaau-HyL._SS40_.jpg,37
263,10,https://m.media-amazon.com/images/I/71xfR660ZmL._SL1500_.jpg,0
264,10,https://m.media-amazon.com/images/I/61QTVuJZmyL._SL1080_.jpg,1
265,10,https://m.media-amazon.com/images/I/61TsK2FwDNL._SL1080_.jpg,2
266,10,https://m.media-amazon.com/images/I/61S+RtC-6KL._SL1080_.jpg,3
267,10,https://m.media-amazon.com/images/I/61-hOqjqGCL._SL1080_.jpg,4
268,10,https://m.media-amazon.com/images/I/61b4V9f1PlL._SL1080_.jpg,5
269,10,https://m.media-amazon.com/images/I/7182A3HpuML._SL1500_.jpg,6
270,10,https://m.media-amazon.com/images/I/61M-6cVUVDL._SL1500_.jpg,7
271,10,https://m.media-amazon.com/images/I/61UjxQh+aYL._SL1080_.jpg,8
272,10,https://m.media-amazon.com/images/I/61-BVUAst8L._SL1080_.jpg,9
273,10,https://m.media-amazon.com/images/I/61kpqFi9TeL._SL1080_.jpg,10
274,10,https://m.media-amazon.com/images/I/51skmLu+MwL._SL1080_.jpg,11
275,10,https://m.media-amazon.com/images/I/61f2hcFLZaL._SL1080_.jpg,12
276,10,https://m.media-amazon.com/images/I/51oHTIqXXAL._SL1500_.jpg,13
277,10,https://m.media-amazon.com/images/I/71ZH8LfJW+L._SL1500_.jpg,14
278,10,https://m.media-amazon.com/images/I/61t+mAzr1VL._SL1080_.jpg,15
279,10,https://m.media-amazon.com/images/I/61Xysh6901L._SL1080_.jpg,16
280,10,https://m.media-amazon.com/images/I/61oaotiq6ZL._SL1080_.jpg,17
281,10,https://m.media-amazon.com/images/I/617xYw3SlLL._SL1080_.jpg,18
282,10,https://m.media-amazon.com/images/I/61mueMya4bL._SL1080_.jpg,19
283,10,https://m.media-amazon.com/images/I/51yWRfmR5iL._SL1080_.jpg,20
284,10,https://m.media-amazon.com/images/I/71b035rOx9L._SL1500_.jpg,21
285,10,https://m.media-amazon.com/images/I/61NEk+djs2L._SL1000_.jpg,22
286,10,https://m.media-amazon.com/images/I/51ZeST+RpyL._SL1000_.jpg,23
287,10,https://m.media-amazon.com/images/I/61fgtdhM77L._SL1000_.jpg,24
288,10,https://m.media-amazon.com/images/I/61Pnh5HA6SL._SL1000_.jpg,25
289,10,https://m.media-amazon.com/images/I/517dQ8AjwyL._SL1020_.jpg,26
290,10,https://m.media-amazon.com/images/I/612ealjuNbL._SL1080_.jpg,27
291,10,https://m.media-amazon.com/images/I/61WrWUiYifL._SL1080_.jpg,28
292,10,https://m.media-amazon.com/images/I/51NUKxgvKUL._SL1080_.jpg,29
293,10,https://m.media-amazon.com/images/I/81lN7d4v2ZL._SL1500_.jpg,30
294,10,https://m.media-amazon.com/images/I/81epBowa4UL._SL1500_.jpg,31
295,10,https://m.media-amazon.com/images/I/71-m3ZFTcgL._SL1500_.jpg,32
296,10,https://m.media-amazon.com/images/I/41jlazl7-VL._SS40_.jpg,33
297,10,"https://m.media-amazon.com/images/I/51TgT6wdOEL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg",34
298,10,https://m.media-amazon.com/images/I/41C8m5pK-yL._SS40_.jpg,35
299,10,https://m.media-amazon.com/images/I/51btCDm1wBL._SS40_.jpg,36
300,10,https://m.media-amazon.com/images/I/41WjIEDOkyL._SS40_.jpg,37
301,10,https://m.media-amazon.com/images/I/51zcVe0byKL._SS40_.jpg,38
302,10,https://m.media-amazon.com/images/I/41Z+6xKzlSL._SS40_.jpg,39
303,11,https://m.media-amazon.com/images/I/6179wxBERlL._SL1500_.jpg,0
304,11,https://m.media-amazon.com/images/I/71zHp0bkOGL._SL1500_.jpg,1
305,11,https://m.media-amazon.com/images/I/71Ze2shBKPL._SL1500_.jpg,2
306,11,https://m.media-amazon.com/images/I/81rkWVShToL._SL1500_.jpg,3
307,11,https://m.media-amazon.com/images/I/71Tx9xffzEL._SL1500_.jpg,4
308,11,https://m.media-amazon.com/images/I/81-cfCiP-7L._SL1500_.jpg,5
309,11,https://m.media-amazon.com/images/I/81OUCIX6PkL._SL1500_.jpg,6
310,11,https://m.media-amazon.com/images/I/71dTEavHhQL._SL1500_.jpg,7
311,11,https://m.media-amazon.com/images/I/71r9e6JI1WL._SL1500_.jpg,8
312,11,https://m.media-amazon.com/images/I/71qsLu2r6oL._SL1500_.jpg,9
313,11,https://m.media-amazon.com/images/I/71ApMZPB4yL._SL1500_.jpg,10
314,11,https://m.media-amazon.com/images/I/61JpYRQgKxL._SL1500_.jpg,11
315,11,https://m.media-amazon.com/images/I/41jiVOySFzL._SS40_.jpg,12
316,11,"https://m.media-amazon.com/images/I/51babKyo1RL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg",13
317,11,https://m.media-amazon.com/images/I/41Szr-sdW9L._SS40_.jpg,14
318,11,https://m.media-amazon.com/images/I/41hIifJXapL._SS40_.jpg,15
319,11,https://m.media-amazon.com/images/I/51PZsr-pH9L._SS40_.jpg,16
320,11,https://m.media-amazon.com/images/I/51vsxMrpJTL._SS40_.jpg,17
321,11,https://m.media-amazon.com/images/I/51W-9938DFL._SS40_.jpg,18
322,12,https://m.media-amazon.com/images/I/513p8BwV-RL._SL1080_.jpg,0
323,12,https://m.media-amazon.com/images/I/61K-rBqZ++L._SL1000_.jpg,1
324,12,https://m.media-amazon.com/images/I/61cQzA-BYwL._SL1000_.jpg,2
325,12,https://m.media-amazon.com/images/I/81aCWSKdz-L._SL1500_.jpg,3
326,12,https://m.media-amazon.com/images/I/71xcBBdAX9L._SL1500_.jpg,4
327,12,https://m.media-amazon.com/images/I/71T05W0naVL._SL1500_.jpg,5
328,12,https://m.media-amazon.com/images/I/81+lrkkpz6L._SL1500_.jpg,6
329,12,https://m.media-amazon.com/images/I/61k0gpxQwCL._SL1080_.jpg,7
330,12,https://m.media-amazon.com/images/I/715tDe1ADAL._SL1000_.jpg,8
331,12,https://m.media-amazon.com/images/I/61Xkk+I8kGL._SL1000_.jpg,9
332,12,https://m.media-amazon.com/images/I/61zDpKrm9KL._SL1000_.jpg,10
333,12,https://m.media-amazon.com/images/I/61keRkmSGBL._SL1080_.jpg,11
334,12,https://m.media-amazon.com/images/I/61DGTh5pVfL._SL1000_.jpg,12
335,12,https://m.media-amazon.com/images/I/91uEdp5TfjL._SL1500_.jpg,13
336,12,https://m.media-amazon.com/images/I/51+tpdYgxDL._SL1000_.jpg,14
337,12,https://m.media-amazon.com/images/I/81iZd--MhCL._SL1500_.jpg,15
338,12,https://m.media-amazon.com/images/I/31sFGwOZc9L._SL1000_.jpg,16
339,12,https://m.media-amazon.com/images/I/51KL3aOZ0tL._SL1000_.jpg,17
340,12,https://m.media-amazon.com/images/I/61csZ3xekyL._SL1000_.jpg,18
341,12,https://m.media-amazon.com/images/I/61-K4aTFoBL._SL1000_.jpg,19
342,12,https://m.media-amazon.com/images/I/713A3qzdRFL._SL1500_.jpg,20
343,12,https://m.media-amazon.com/images/I/61kQr1DjygL._SL1000_.jpg,21
